timestamp,username,video_id,previous_views,current_views,delta
2025-09-21T15:44:12.236267,BlushPetals8654,7552430678600617247,283,323,40
2025-09-21T15:44:12.236267,BlushPetals8654,7552414676437585183,231,233,2
2025-09-21T15:44:12.236267,BlushPetals8654,7551405301086358815,2,2,0
2025-09-21T15:44:12.236267,BlushPetals8654,7551350667781164318,5,5,0
2025-09-21T15:49:12.225453,BlushPetals8654,7552437233857383710,63,63,0
2025-09-21T15:49:12.225453,BlushPetals8654,7552430678600617247,323,354,31
2025-09-21T15:49:12.225453,BlushPetals8654,7552414676437585183,233,233,0
2025-09-21T15:49:12.225453,BlushPetals8654,7551405301086358815,2,2,0
2025-09-21T15:49:12.225453,BlushPetals8654,7551350667781164318,5,5,0
2025-09-21T15:54:12.214910,BlushPetals8654,7552437233857383710,63,68,5
2025-09-21T15:54:12.214910,BlushPetals8654,7552430678600617247,354,385,31
2025-09-21T15:54:12.214910,BlushPetals8654,7552414676437585183,233,234,1
2025-09-21T15:54:12.214910,BlushPetals8654,7551405301086358815,2,2,0
2025-09-21T15:54:12.214910,BlushPetals8654,7551350667781164318,5,5,0
2025-09-21T15:59:12.167236,BlushPetals8654,7552437233857383710,68,71,3
2025-09-21T15:59:12.167236,BlushPetals8654,7552430678600617247,385,410,25
2025-09-21T15:59:12.167236,BlushPetals8654,7552414676437585183,234,234,0
2025-09-21T15:59:12.167236,BlushPetals8654,7551405301086358815,2,2,0
2025-09-21T15:59:12.167236,BlushPetals8654,7551350667781164318,5,5,0
2025-09-21T16:04:12.206505,BlushPetals8654,7552437233857383710,71,72,1
2025-09-21T16:04:12.206505,BlushPetals8654,7552430678600617247,410,428,18
2025-09-21T16:04:12.206505,BlushPetals8654,7552414676437585183,234,236,2
2025-09-21T16:04:12.206505,BlushPetals8654,7551405301086358815,2,2,0
2025-09-21T16:04:12.206505,BlushPetals8654,7551350667781164318,5,5,0
2025-09-21T16:09:12.331076,BlushPetals8654,7552437233857383710,72,74,2
2025-09-21T16:09:12.331076,BlushPetals8654,7552430678600617247,428,446,18
2025-09-21T16:09:12.331076,BlushPetals8654,7552414676437585183,236,236,0
2025-09-21T16:09:12.331076,BlushPetals8654,7551405301086358815,2,2,0
2025-09-21T16:09:12.331076,BlushPetals8654,7551350667781164318,5,5,0
2025-09-21T16:14:12.104365,BlushPetals8654,7552437233857383710,74,75,1
2025-09-21T16:14:12.104365,BlushPetals8654,7552430678600617247,446,447,1
2025-09-21T16:14:12.104365,BlushPetals8654,7552414676437585183,236,237,1
2025-09-21T16:14:12.104365,BlushPetals8654,7551405301086358815,2,2,0
2025-09-21T16:14:12.104365,BlushPetals8654,7551350667781164318,5,5,0
2025-09-21T16:19:11.959524,BlushPetals8654,7552437233857383710,75,79,4
2025-09-21T16:19:11.959524,BlushPetals8654,7552430678600617247,447,451,4
2025-09-21T16:19:11.959524,BlushPetals8654,7552414676437585183,237,238,1
2025-09-21T16:19:11.959524,BlushPetals8654,7551405301086358815,2,2,0
2025-09-21T16:19:11.959524,BlushPetals8654,7551350667781164318,5,5,0
2025-09-21T16:24:13.596715,BlushPetals8654,7552437233857383710,79,79,0
2025-09-21T16:24:13.596715,BlushPetals8654,7552430678600617247,451,451,0
2025-09-21T16:24:13.596715,BlushPetals8654,7552414676437585183,238,239,1
2025-09-21T16:24:13.596715,BlushPetals8654,7551405301086358815,2,2,0
2025-09-21T16:24:13.596715,BlushPetals8654,7551350667781164318,5,5,0
2025-09-21T16:29:13.404074,BlushPetals8654,7552437233857383710,79,79,0
2025-09-21T16:29:13.404074,BlushPetals8654,7552430678600617247,451,452,1
2025-09-21T16:29:13.404074,BlushPetals8654,7552414676437585183,239,239,0
2025-09-21T16:29:13.404074,BlushPetals8654,7551405301086358815,2,2,0
2025-09-21T16:29:13.404074,BlushPetals8654,7551350667781164318,5,5,0
2025-09-21T16:34:13.391122,BlushPetals8654,7552437233857383710,79,81,2
2025-09-21T16:34:13.391122,BlushPetals8654,7552430678600617247,452,452,0
2025-09-21T16:34:13.391122,BlushPetals8654,7552414676437585183,239,239,0
2025-09-21T16:34:13.391122,BlushPetals8654,7551405301086358815,2,2,0
2025-09-21T16:34:13.391122,BlushPetals8654,7551350667781164318,5,5,0
2025-09-21T16:39:14.482814,BlushPetals8654,7552437233857383710,81,81,0
2025-09-21T16:39:14.482814,BlushPetals8654,7552430678600617247,452,452,0
2025-09-21T16:39:14.482814,BlushPetals8654,7552414676437585183,239,239,0
2025-09-21T16:39:14.482814,BlushPetals8654,7551405301086358815,2,2,0
2025-09-21T16:39:14.482814,BlushPetals8654,7551350667781164318,5,5,0
2025-09-21T16:44:12.466312,BlushPetals8654,7552437233857383710,81,81,0
2025-09-21T16:44:12.466312,BlushPetals8654,7552430678600617247,452,452,0
2025-09-21T16:44:12.466312,BlushPetals8654,7552414676437585183,239,240,1
2025-09-21T16:44:12.466312,BlushPetals8654,7551405301086358815,2,2,0
2025-09-21T16:44:12.466312,BlushPetals8654,7551350667781164318,5,5,0
2025-09-21T16:49:13.459557,BlushPetals8654,7552437233857383710,81,82,1
2025-09-21T16:49:13.459557,BlushPetals8654,7552430678600617247,452,452,0
2025-09-21T16:49:13.459557,BlushPetals8654,7552414676437585183,240,240,0
2025-09-21T16:49:13.459557,BlushPetals8654,7551405301086358815,2,2,0
2025-09-21T16:49:13.459557,BlushPetals8654,7551350667781164318,5,5,0
2025-09-21T16:54:13.229436,BlushPetals8654,7552437233857383710,82,83,1
